day,month,year,region,district,landing_site,cfmas,fishing_ground,craft_type,gear_type,propulsion_mode,number_of_fishers,species,local_name,priority,code,number_fish,weight,value_tsh
1,1,2022,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",NG,SP,O,5,octopus cyanea,Pweza,Octopus,OCC,58,70,350000
26,12,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MCHUKWI",DC,HL,P,2,lutjanus fulviflamma,Kelea,Reef Fish,LDW,67,21,61000
26,12,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MWAMBA UKAMBAA - POMBWE",DC,GN,S,2,sardine,Dagaa,Small Pelagic,CL,351,53,109000
26,12,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MWAMBA UKAMBAA - POMBWE",DC,GN,S,2,sardine,Saradini,Small Pelagic,CL,351,53,109000
26,12,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
SONGOSONGO",DC,SP,S,1,octopus cyanea,Pweza,Octopus,OCC,3,6,30000
26,12,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",PC,SP,O,7,anguilliformes,Mkunga,Reef Fish,ELE,1,6,7000
26,12,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",NG,SP,O,6,serranidae spp,Chewa,Reef Fish,CEW,1,3,12000
26,12,2021,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
IMBI",BT,SP,O,5,octopus cyanea,Pweza,Octopus,OCC,17,25,125000
26,12,2021,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
IMBI",BT,SP,O,6,octopus cyanea,Pweza,Octopus,OCC,31,40,200000
26,12,2021,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,7,octopus cyanea,Pweza,Octopus,OCC,26,32,160000
26,12,2021,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,BANYANI,PC,SP,O,8,octopus cyanea,Pweza,Octopus,OCC,16,20,100000
23,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,16,80000
23,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,12,65000
23,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,12,65000
23,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,9,47000
23,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,9,47000
22,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,180,28,200000
22,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,2,lethrinus spp,Koe,Reef Fish,LZX,180,28,200000
22,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,320,36,400000
22,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
IMBI",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,160,28,180000
22,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,80,14,100000
22,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,160,28,200000
19,12,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,9,serranidae spp,Chewa,Reef Fish,CEW,1,16,48000
19,12,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",PC,SP,O,11,pono,Pono Wengine,Reef Fish,PNW,14,12,36000
19,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,11,45000
19,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,caranx tille,Kolekole,Reef Fish,NXT,4,28,150000
18,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,8,48000
18,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,8,48000
18,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,11,66000
18,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,11,66000
18,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,12,72000
18,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,12,72000
18,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,160,28,180000
18,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,4,lethrinus spp,Changu Wengineo,Reef Fish,LZX,160,28,120000
18,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,4,lethrinus spp,Koe,Reef Fish,LZX,160,28,120000
18,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
IMBI",PC,DM,O,5,siganus sp.,Tasi,Reef Fish,SGL,320,36,400000
18,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,160,28,197000
12,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,6,36000
12,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,6,36000
12,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,10,40000
12,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,13,66000
12,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,13,66000
5,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
BACHA MBAO",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,35,13,75000
5,12,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MACHANGE",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,50,14,115000
1,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,4,15000
1,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,5,20000
1,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,2,8000
1,12,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,1,caranx tille,Kolekole,Reef Fish,NXT,2,13,65000
25,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,20,100000
25,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,20,100000
25,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,13,40000
25,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,1,caranx tille,Kolekole,Reef Fish,NXT,4,28,120000
25,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,12,70000
25,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,12,70000
25,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,5,30000
25,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,5,30000
24,11,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FISI",PC,DM,O,2,siganus sp.,Tasi,Reef Fish,SGL,80,14,90000
24,11,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SELEMANI",PC,DM,O,3,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,160,28,500000
24,11,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MWAMBA FISI",PC,DM,O,2,siganus sp.,Tasi,Reef Fish,SGL,160,28,200000
24,11,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
IMBI",PC,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,320,360,400000
24,11,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,SELEMANI,PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,160,28,180000
21,11,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MCHUKWI",DC,GN,P,2,pituwi,Pituwi,Reef Fish,PTW,30,13,39000
21,11,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MWAMBA UKAMBAA - POMBWE",DC,HL,S,4,lutjanus fulviflamma,Kelea,Reef Fish,LDW,130,43,62000
21,11,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
KARUMBI NDOGO",DC,HL,P,4,lutjanus fulviflamma,Kelea,Reef Fish,LDW,106,11,27500
20,11,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,MWEMBE USO,PC,DM,O,2,siganus sp.,Tasi,Reef Fish,SGL,160,24,200000
20,11,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MWAMBA FISI",PC,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,640,112,720000
20,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,5,12,72000
20,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,6,20000
20,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,1,caranx tille,Kolekole,Reef Fish,NXT,3,21,105000
17,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,16,96000
17,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,16,96000
17,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,20,10,60000
17,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,1,lethrinus spp,Koe,Reef Fish,LZX,20,10,60000
17,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,12,70000
17,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,9,55000
17,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,9,55000
16,11,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,2,siganus sp.,Tasi,Reef Fish,SGL,80,14,90000
16,11,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
NYUNI",PC,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,160,24,175000
16,11,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FISI",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,640,112,700000
16,11,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FISI",PC,DM,O,2,siganus sp.,Tasi,Reef Fish,SGL,160,28,180000
16,11,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
IMBI",PC,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,320,56,360000
14,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,12,70000
14,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,12,70000
14,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,1,caranx tille,Kolekole,Reef Fish,NXT,1,7,35000
14,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,8,35000
14,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,6,30000
10,11,2021,Lindi,Kilwa,Jimbiza,SOMAKI,"
LUKILA",DC,HL,O,2,xiphiasgladius spp,Nduwaro,Tuna,SWO,1,49,245000
10,11,2021,Lindi,Kilwa,Jimbiza,SOMAKI,"
LUKILA",DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,26,6.5,30000
7,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,9,34000
7,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,16,62000
7,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,12,45000
7,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,15,50000
4,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,12,40000
4,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,8,5,30000
4,11,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,8,5,30000
4,11,2021,Lindi,Kilwa,Jimbiza,SOMAKI,"
LUKILA",DC,HL,P,2,serranidae spp,Chewa,Reef Fish,CEW,1,9,27000
3,11,2021,Lindi,Kilwa,Jimbiza,SOMAKI,"
LUKILA",DC,HL,P,1,caranx tille,Kolekole,Reef Fish,NXT,3,10,50000
31,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,5,8,48000
31,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,5,8,48000
31,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MKAYA",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,16,13,65000
31,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MKAYA",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,16,13,65000
25,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,siganus sp.,Tasi,Reef Fish,SGL,NA,8,40000
24,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,4,caranx tille,Kolekole,Reef Fish,NXT,4,32,160000
24,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,5,30000
24,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,1,lethrinus spp,Koe,Reef Fish,LZX,NA,5,30000
24,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,14,96000
24,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,1,lethrinus spp,Koe,Reef Fish,LZX,NA,14,96000
21,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
MKUMBI",DC,HL,P,2,siganus sp.,Tasi,Reef Fish,SGL,12,4,12000
21,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
NUNDA",DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,40,12,36000
21,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
NUNDA",DC,HL,P,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,25,10,5000
21,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
NUNDA",DC,HL,P,1,lethrinus spp,Koe,Reef Fish,LZX,25,10,5000
21,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
JUMBANI",DC,HL,P,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,50,5,15000
21,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
FURU",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,4,5,20000
21,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",FF,SP,NA,1,octopus cyanea,Pweza,Octopus,OCC,7,13,36000
21,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
NUNDA",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,6,8,16000
21,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,9,46000
21,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,9,46000
21,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,red snapper,Kungu,Reef Fish,RDS,1,7,35000
21,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,7,5,30000
21,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,7,5,30000
21,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,O,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,18,85000
21,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,O,2,lethrinus spp,Koe,Reef Fish,LZX,NA,18,85000
20,10,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FISI",PC,DM,O,2,siganus sp.,Tasi,Reef Fish,SGL,160,28,190000
20,10,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FISI",PC,DM,O,3,lethrinus spp,Changu Wengineo,Reef Fish,LZX,160,28,180000
20,10,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FISI",PC,DM,O,3,lethrinus spp,Koe,Reef Fish,LZX,160,28,180000
20,10,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
NYUNI",PC,DM,O,4,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,320,86,372000
20,10,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,160,28,180000
18,10,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",DC,SP,S,2,siganus sp.,Tasi,Reef Fish,SGL,2,5.5,1500
18,10,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",NG,SP,O,5,anguilliformes,Mkunga,Reef Fish,ELE,1,3,5500
18,10,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",PC,SP,O,9,serranidae spp,Chewa,Reef Fish,CEW,2,2,7500
18,10,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",PC,SP,O,7,siganus sp.,Tasi,Reef Fish,SGL,5,1.5,6000
16,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
MKUMBI",OC,HL,S,4,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,NA,15,75000
16,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",PC,SP,S,3,octopus cyanea,Pweza,Octopus,OCC,6,4,24000
16,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
NUNDA",DC,DM,P,1,acanthurus spp,Kangaja,Reef Fish,SUR,6,8,36000
16,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
NUNDA",DC,DM,P,1,acanthurus spp,Puju,Reef Fish,SUR,6,8,36000
16,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
MKUMBI",OC,HL,S,4,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,35,12,36000
16,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
JUMBANI",MS,SK,S,4,netuma thalassina,Hongwe,Reef Fish,NTT,6,10,30000
16,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
KABATINI",NG,DM,O,4,upeneus spp,Mkundaji,Reef Fish,GOX,28,6,30000
16,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
NUNDA",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,4,3,9000
16,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
FURU",DC,HL,P,1,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,25,5,25000
11,10,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FISI",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,80,14,90000
11,10,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MIZA",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,160,28,250000
11,10,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,BANDA,PC,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,160,28,200000
9,10,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MWAMBA MKUU - POMBWE",NG,SP,O,10,octopus cyanea,Pweza,Octopus,OCC,609,403,1400000
9,10,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
KARUMBI NDOGO",BT,SP,O,26,panulirus penisillatus,Kamba Kaki,Reef Fish,PNP,32,19,52000
9,10,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
KARUMBI KUBWA",PC,16,S,16,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,967,40,120000
9,10,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MWAMBA MKUU - POMBWE",PC,16,S,19,caranx tille,Kolekole,Reef Fish,NXT,103,52,279000
9,10,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MWAMBA MKUU - POMBWE",BT,SP,O,14,panulirus spp,Kamba Koche Wengine,Reef Fish,PUR,37,21,496000
7,10,2021,Pwani,Mafia,Bweni Bandarini,BK,"
NUNDA",DC,DM,P,1,pono,Pono Wengine,Reef Fish,PNW,80,17,59000
6,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,2,4,22000
6,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,2,4,22000
6,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,O,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,2,10000
6,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,O,1,lethrinus spp,Koe,Reef Fish,LZX,NA,2,10000
6,10,2021,Lindi,Kilwa,Magengeni,TIM4SI,"
MPOVI",NG,DM,O,5,lethrinus spp,Changu Wengineo,Reef Fish,LZX,52,12,139000
6,10,2021,Lindi,Kilwa,Magengeni,TIM4SI,"
MPOVI",NG,DM,O,5,lethrinus spp,Koe,Reef Fish,LZX,52,12,139000
4,10,2021,Pwani,Mafia,Kilindoni,DOKICHUNDA,"
BOYA LA SEFU",BT,RN,O,40,acanthurus spp,Kangaja,Reef Fish,SUR,15,30,300000
4,10,2021,Pwani,Mafia,Kilindoni,DOKICHUNDA,"
BOYA LA SEFU",BT,RN,O,40,acanthurus spp,Puju,Reef Fish,SUR,15,30,300000
4,10,2021,Pwani,Mafia,Kilindoni,DOKICHUNDA,"
BUKINI",BT,RN,O,40,euthynnus affinis,Sehewa Kawakawa(kirungu Mpweke),Tuna,KAW,1200,400,2000000
4,10,2021,Pwani,Mafia,Kilindoni,DOKICHUNDA,"
BUKINI",BT,RN,O,19,scomberomorus commerson,Nguru Maskati,Tuna,COM,8,48,240000
4,10,2021,Pwani,Mafia,Kilindoni,DOKICHUNDA,"
BOYA LA SHUNGIMBILI",BT,RN,O,17,decapterus russelli,Kibua Macho ( Gololi),Small Pelagic,RUS,1,800,4200000
